IEF,03/03/2014,09:30:25.009,102.57,P,1,102.6,Z,35
IEF,03/03/2014,09:30:25.220,102.56,P,167,102.57,P,498
IEF,03/03/2014,09:30:25.220,102.56,P,167,102.57,P,491
IEF,03/03/2014,09:30:27.380,102.56,P,170,102.57,P,491
IEF,03/03/2014,09:30:27.680,102.56,P,170,102.57,P,470
IEF,03/03/2014,09:30:27.680,102.56,P,170,102.57,P,452
IEF,03/03/2014,09:30:28.455,102.56,P,170,102.57,P,454
IEF,03/03/2014,09:30:33.830,102.56,P,170,102.57,P,404
IEF,03/03/2014,09:30:34.985,102.56,P,167,102.57,P,404
IEF,03/03/2014,09:30:38.498,102.56,P,158,102.57,P,404
IEF,03/03/2014,09:30:38.499,102.56,P,176,102.57,P,404
IEF,03/03/2014,09:30:39.891,102.56,P,181,102.57,P,404
IEF,03/03/2014,09:30:42.461,102.56,P,123,102.57,P,404
IEF,03/03/2014,09:30:42.852,102.56,P,126,102.57,P,404
IEF,03/03/2014,09:30:44.844,102.56,P,123,102.57,P,404
IEF,03/03/2014,09:30:45.383,102.56,P,126,102.57,P,404
IEF,03/03/2014,09:30:49.429,102.56,P,123,102.57,P,404
IEF,03/03/2014,09:30:50.360,102.56,P,183,102.57,P,404
IEF,03/03/2014,09:30:50.845,102.56,P,186,102.57,P,404
IEF,03/03/2014,09:30:52.424,102.56,P,126,102.57,P,404
IEF,03/03/2014,09:30:55.301,102.56,P,126,102.57,P,400
IEF,03/03/2014,09:30:55.305,102.56,P,108,102.57,P,400
IEF,03/03/2014,09:30:55.306,102.56,P,108,102.57,P,375
IEF,03/03/2014,09:30:55.307,102.56,P,108,102.57,P,350
IEF,03/03/2014,09:30:55.308,102.56,P,108,102.57,P,325
IEF,03/03/2014,09:30:55.309,102.56,P,108,102.57,P,300
IEF,03/03/2014,09:30:55.310,102.56,P,108,102.57,P,275
IEF,03/03/2014,09:30:55.311,102.56,P,108,102.57,P,250
IEF,03/03/2014,09:30:55.312,102.56,P,108,102.57,P,225
IEF,03/03/2014,09:30:55.312,102.56,P,108,102.57,P,200
IEF,03/03/2014,09:30:55.313,102.56,P,108,102.57,P,175
IEF,03/03/2014,09:30:55.314,102.56,P,108,102.57,P,150
IEF,03/03/2014,09:30:55.314,102.56,P,108,102.57,P,125
IEF,03/03/2014,09:30:55.315,102.56,P,108,102.57,P,100
IEF,03/03/2014,09:30:55.316,102.56,P,108,102.57,P,75
IEF,03/03/2014,09:30:55.317,102.56,P,108,102.57,P,50
IEF,03/03/2014,09:30:55.317,102.56,P,108,102.57,P,25
IEF,03/03/2014,09:30:55.318,102.56,P,108,102.61,P,200
IEF,03/03/2014,09:30:55.319,102.57,P,1,102.61,P,200
IEF,03/03/2014,09:30:55.319,102.57,P,6,102.61,P,200
IEF,03/03/2014,09:30:55.367,102.57,P,1,102.61,P,200
IEF,03/03/2014,09:30:55.414,102.57,K,2,102.61,P,200
IEF,03/03/2014,09:30:55.415,102.57,K,1,102.61,P,200
IEF,03/03/2014,09:30:55.465,102.57,B,1,102.61,P,200
IEF,03/03/2014,09:30:55.465,102.56,P,120,102.61,P,200
IEF,03/03/2014,09:30:55.637,102.56,P,108,102.61,P,200
IEF,03/03/2014,09:30:55.641,102.56,P,168,102.61,P,200
IEF,03/03/2014,09:30:56.267,102.56,P,218,102.61,P,200
IEF,03/03/2014,09:30:56.578,102.56,P,158,102.61,P,200
IEF,03/03/2014,09:30:56.620,102.56,P,158,102.61,B,1
IEF,03/03/2014,09:30:56.622,102.56,P,158,102.62,P,295
IEF,03/03/2014,09:30:56.796,102.56,P,158,102.62,P,297
IEF,03/03/2014,09:30:57.433,102.56,P,158,102.62,P,287
IEF,03/03/2014,09:30:57.921,102.56,P,189,102.62,P,287
IEF,03/03/2014,09:30:57.929,102.56,P,189,102.62,P,288
IEF,03/03/2014,09:30:57.933,102.56,P,189,102.62,P,267
IEF,03/03/2014,09:30:57.961,102.56,P,139,102.62,P,317
IEF,03/03/2014,09:30:58.183,102.56,P,139,102.6,P,60
IEF,03/03/2014,09:30:58.183,102.56,P,139,102.6,P,83
IEF,03/03/2014,09:30:58.188,102.56,P,139,102.6,P,23
IEF,03/03/2014,09:30:58.191,102.56,P,139,102.6,P,83
IEF,03/03/2014,09:30:58.947,102.56,P,139,102.6,P,60
IEF,03/03/2014,09:30:59.015,102.56,P,139,102.6,P,95
IEF,03/03/2014,09:31:00.516,102.56,P,39,102.6,P,95
IEF,03/03/2014,09:31:00.516,102.57,P,200,102.6,P,95
IEF,03/03/2014,09:31:00.676,102.57,P,200,102.6,P,35
IEF,03/03/2014,09:31:00.972,102.57,P,200,102.6,X,33
IEF,03/03/2014,09:31:00.973,102.57,P,200,102.61,P,1
IEF,03/03/2014,09:31:02.226,102.57,P,200,102.61,P,3
IEF,03/03/2014,09:31:04.400,102.57,P,200,102.61,P,10
IEF,03/03/2014,09:31:08.317,102.57,P,205,102.61,P,10
IEF,03/03/2014,09:31:08.326,102.57,P,265,102.61,P,10
IEF,03/03/2014,09:31:08.327,102.57,P,265,102.61,P,9
IEF,03/03/2014,09:31:08.329,102.57,P,205,102.61,P,9
IEF,03/03/2014,09:31:08.332,102.57,P,265,102.61,P,9
IEF,03/03/2014,09:31:08.913,102.57,P,205,102.61,P,9
IEF,03/03/2014,09:31:08.958,102.57,P,208,102.61,P,9
IEF,03/03/2014,09:31:15.096,102.57,P,268,102.61,P,9
IEF,03/03/2014,09:31:15.160,102.57,P,271,102.61,P,9
IEF,03/03/2014,09:31:20.468,102.57,P,266,102.61,P,9
IEF,03/03/2014,09:31:31.513,102.57,P,206,102.61,P,9
IEF,03/03/2014,09:31:33.658,102.57,P,266,102.61,P,9
IEF,03/03/2014,09:31:34.673,102.57,P,316,102.61,P,9
IEF,03/03/2014,09:31:35.734,102.57,P,256,102.61,P,9
IEF,03/03/2014,09:31:36.410,102.57,P,261,102.61,P,9
IEF,03/03/2014,09:31:36.457,102.57,P,321,102.61,P,9
IEF,03/03/2014,09:31:36.520,102.57,P,316,102.61,P,9
IEF,03/03/2014,09:31:36.602,102.57,P,256,102.61,P,9
IEF,03/03/2014,09:31:37.802,102.57,P,316,102.61,P,9
